date,ticker,money,price,shares,total ,fees,sharpe
2024-01-30,AMGN,2.3032862205778954,241.27590942382812,0,0.0,125.72,2.0186182696898647
2024-01-30,AXP,2.3032862205778954,170.1835479736328,0.0,0.0,125.72,2.0186182696898647
2024-01-30,BA,2.3032862205778954,209.6699981689453,0,0.0,125.72,2.0186182696898647
2024-01-30,CAT,2.3032862205778954,256.2887878417969,0,0.0,125.72,2.0186182696898647
2024-01-30,CRM,2.3032862205778954,164.75,100.0,16475.0,125.72,2.0186182696898647
2024-01-30,CSCO,2.3032862205778954,46.79556655883789,101.0,4726.352222442627,125.72,2.0186182696898647
2024-01-30,CVX,2.3032862205778954,165.8050537109375,0,0.0,125.72,2.0186182696898647
2024-01-30,DIS,2.3032862205778954,107.24048614501952,0.0,0.0,125.72,2.0186182696898647
2024-01-30,GS,2.3032862205778954,344.0407409667969,0,0.0,125.72,2.0186182696898647
2024-01-30,HD,2.3032862205778954,303.91473388671875,0,0.0,125.72,2.0186182696898647
2024-01-30,HON,2.3032862205778954,200.2338104248047,0.0,0.0,125.72,2.0186182696898647
2024-01-30,IBM,2.3032862205778954,127.73371887207033,1.0,127.73371887207033,125.72,2.0186182696898647
2024-01-30,INTC,2.3032862205778954,27.23269844055176,0,0.0,125.72,2.0186182696898647
2024-01-30,JNJ,2.3032862205778954,156.04408264160156,0,0.0,125.72,2.0186182696898647
2024-01-30,JPM,2.3032862205778954,135.26666259765625,100.0,13526.666259765625,125.72,2.0186182696898647
2024-01-30,KO,2.3032862205778954,58.78536605834961,100.0,5878.536605834961,125.72,2.0186182696898647
2024-01-30,MCD,2.3032862205778954,263.394287109375,0,0.0,125.72,2.0186182696898647
2024-01-30,MMM,2.3032862205778954,104.42745971679688,100.0,10442.745971679688,125.72,2.0186182696898647
2024-01-30,MRK,2.3032862205778954,103.20232391357422,200.0,20640.464782714844,125.72,2.0186182696898647
2024-01-30,MSFT,2.3032862205778954,240.1327667236328,109.0,26174.471572875977,125.72,2.0186182696898647
2024-01-30,NKE,2.3032862205778954,124.3132553100586,37.0,4599.590446472168,125.72,2.0186182696898647
2024-01-30,PG,2.3032862205778954,137.5133819580078,0.0,0.0,125.72,2.0186182696898647
2024-01-30,TRV,2.3032862205778954,182.86505126953125,0.0,0.0,125.72,2.0186182696898647
2024-01-30,UNH,2.3032862205778954,476.70556640625,0.0,0.0,125.72,2.0186182696898647
2024-01-30,V,2.3032862205778954,226.87196350097656,0,0.0,125.72,2.0186182696898647
2024-01-30,VZ,2.3032862205778954,38.19827651977539,0,0.0,125.72,2.0186182696898647
2024-01-30,WBA,2.3032862205778954,33.696327209472656,0,0.0,125.72,2.0186182696898647
2024-01-30,WMT,2.3032862205778954,46.67145919799805,0,0.0,125.72,2.0186182696898647
2024-01-31,AAPL,2.3032862205778954,143.3050994873047,0.0,0.0,125.72,2.986941488179979
2024-01-31,AMGN,2.3032862205778954,242.0526885986328,0,0.0,125.72,2.986941488179979
2024-01-31,AXP,2.3032862205778954,172.4209747314453,0.0,0.0,125.72,2.986941488179979
2024-01-31,BA,2.3032862205778954,213.0,0,0.0,125.72,2.986941488179979
2024-01-31,CAT,2.3032862205778954,247.2622985839844,0,0.0,125.72,2.986941488179979
2024-01-31,CRM,2.3032862205778954,167.97000122070312,100.0,16797.000122070312,125.72,2.986941488179979
2024-01-31,CSCO,2.3032862205778954,47.23227310180664,101.0,4770.459583282471,125.72,2.986941488179979
2024-01-31,CVX,2.3032862205778954,165.6337127685547,0,0.0,125.72,2.986941488179979
2024-01-31,DIS,2.3032862205778954,108.13756561279295,0.0,0.0,125.72,2.986941488179979
2024-01-31,GS,2.3032862205778954,352.0772399902344,0,0.0,125.72,2.986941488179979
2024-01-31,HD,2.3032862205778954,313.5184631347656,0,0.0,125.72,2.986941488179979
2024-01-31,HON,2.3032862205778954,202.8610382080078,0.0,0.0,125.72,2.986941488179979
2024-01-31,IBM,2.3032862205778954,127.19558715820312,1.0,127.19558715820312,125.72,2.986941488179979
2024-01-31,INTC,2.3032862205778954,27.53474235534668,0,0.0,125.72,2.986941488179979
2024-01-31,JNJ,2.3032862205778954,157.41188049316406,0,0.0,125.72,2.986941488179979
2024-01-31,JPM,2.3032862205778954,136.0736083984375,100.0,13607.36083984375,125.72,2.986941488179979
2024-01-31,KO,2.3032862205778954,59.4445686340332,100.0,5944.45686340332,125.72,2.986941488179979
2024-01-31,MCD,2.3032862205778954,260.0008544921875,0,0.0,125.72,2.986941488179979
2024-01-31,MMM,2.3032862205778954,106.74642181396484,100.0,10674.642181396484,125.72,2.986941488179979
2024-01-31,MRK,2.3032862205778954,104.48639678955078,200.0,20897.279357910156,125.72,2.986941488179979
2024-01-31,MSFT,2.3032862205778954,245.1785888671875,109.0,26724.466186523438,125.72,2.986941488179979
2024-01-31,NKE,2.3032862205778954,125.25763702392578,37.0,4634.532569885254,125.72,2.986941488179979
2024-01-31,PG,2.3032862205778954,138.84939575195312,0.0,0.0,125.72,2.986941488179979
2024-01-31,TRV,2.3032862205778954,185.9888610839844,0.0,0.0,125.72,2.986941488179979
2024-01-31,UNH,2.3032862205778954,489.8550109863281,0.0,0.0,125.72,2.986941488179979
2024-01-31,V,2.3032862205778954,227.97120666503903,0,0.0,125.72,2.986941488179979
2024-01-31,VZ,2.3032862205778954,38.682151794433594,0,0.0,125.72,2.986941488179979
2024-01-31,WBA,2.3032862205778954,34.000728607177734,0,0.0,125.72,2.986941488179979
2024-01-31,WMT,2.3032862205778954,47.23618698120117,0,0.0,125.72,2.986941488179979
2024-02-01,AAPL,2.3032862205778954,144.4373321533203,0.0,0.0,125.72,3.5080318120230283
2024-02-01,AMGN,2.3032862205778954,236.3082733154297,0,0.0,125.72,3.5080318120230283
2024-02-01,AXP,2.3032862205778954,171.1199188232422,0.0,0.0,125.72,3.5080318120230283
2024-02-01,BA,2.3032862205778954,214.75,0,0.0,125.72,3.5080318120230283
2024-02-01,CAT,2.3032862205778954,244.56710815429688,0,0.0,125.72,3.5080318120230283
2024-02-01,CRM,2.3032862205778954,171.82000732421875,100.0,17182.000732421875,125.72,3.5080318120230283
2024-02-01,CSCO,2.3032862205778954,47.135223388671875,101.0,4760.657562255859,125.72,3.5080318120230283
2024-02-01,CVX,2.3032862205778954,163.10191345214844,0,0.0,125.72,3.5080318120230283
2024-02-01,DIS,2.3032862205778954,109.0346450805664,0.0,0.0,125.72,3.5080318120230283
2024-02-01,GS,2.3032862205778954,351.98101806640625,0,0.0,125.72,3.5080318120230283
2024-02-01,HD,2.3032862205778954,317.3096618652344,0,0.0,125.72,3.5080318120230283
2024-02-01,HON,2.3032862205778954,201.14846801757812,0.0,0.0,125.72,3.5080318120230283
2024-02-01,IBM,2.3032862205778954,127.53546905517578,1.0,127.53546905517578,125.72,3.5080318120230283
2024-02-01,INTC,2.3032862205778954,28.32395362854004,0,0.0,125.72,3.5080318120230283
2024-02-01,JNJ,2.3032862205778954,158.8567352294922,0,0.0,125.72,3.5080318120230283
2024-02-01,JPM,2.3032862205778954,135.71389770507812,100.0,13571.389770507812,125.72,3.5080318120230283
2024-02-01,KO,2.3032862205778954,59.45426177978515,100.0,5945.426177978515,125.72,3.5080318120230283
2024-02-01,MCD,2.3032862205778954,258.90216064453125,0,0.0,125.72,3.5080318120230283
2024-02-01,MMM,2.3032862205778954,107.4699249267578,100.0,10746.99249267578,125.72,3.5080318120230283
2024-02-01,MRK,2.3032862205778954,104.06809997558594,200.0,20813.619995117188,125.72,3.5080318120230283
2024-02-01,MSFT,2.3032862205778954,250.0661468505859,109.0,27257.210006713864,125.72,3.5080318120230283
2024-02-01,NKE,2.3032862205778954,127.3923110961914,37.0,4713.515510559082,125.72,3.5080318120230283
2024-02-01,PG,2.3032862205778954,139.63931274414062,0.0,0.0,125.72,3.5080318120230283
2024-02-01,TRV,2.3032862205778954,180.2570037841797,0.0,0.0,125.72,3.5080318120230283
2024-02-01,UNH,2.3032862205778954,487.7059631347656,0.0,0.0,125.72,3.5080318120230283
2024-02-01,V,2.3032862205778954,228.65447998046875,0,0.0,125.72,3.5080318120230283
2024-02-01,VZ,2.3032862205778954,38.79381561279297,0,0.0,125.72,3.5080318120230283
2024-02-01,WBA,2.3032862205778954,34.295902252197266,0,0.0,125.72,3.5080318120230283
2024-02-01,WMT,2.3032862205778954,47.49884414672851,0,0.0,125.72,3.5080318120230283
2024-02-02,AAPL,2.3032862205778954,149.79054260253906,0.0,0.0,125.72,4.120850424289732
2024-02-02,AMGN,2.3032862205778954,236.42333984375,0,0.0,125.72,4.120850424289732
2024-02-02,AXP,2.3032862205778954,170.64678955078125,0.0,0.0,125.72,4.120850424289732
2024-02-02,BA,2.3032862205778954,209.33999633789065,0,0.0,125.72,4.120850424289732
2024-02-02,CAT,2.3032862205778954,240.01954650878903,0,0.0,125.72,4.120850424289732
2024-02-02,CRM,2.3032862205778954,174.63999938964844,100.0,17463.999938964844,125.72,4.120850424289732
2024-02-02,CSCO,2.3032862205778954,47.86307144165039,101.0,4834.170215606689,125.72,4.120850424289732
2024-02-02,CVX,2.3032862205778954,160.8651580810547,0,0.0,125.72,4.120850424289732
2024-02-02,DIS,2.3032862205778954,112.84223175048828,0.0,0.0,125.72,4.120850424289732
2024-02-02,GS,2.3032862205778954,355.5998840332031,0,0.0,125.72,4.120850424289732
2024-02-02,HD,2.3032862205778954,328.62518310546875,0,0.0,125.72,4.120850424289732
2024-02-02,HON,2.3032862205778954,201.79067993164065,0.0,0.0,125.72,4.120850424289732
2024-02-02,IBM,2.3032862205778954,128.7627716064453,1.0,128.7627716064453,125.72,4.120850424289732
2024-02-02,INTC,2.3032862205778954,29.415212631225582,0,0.0,125.72,4.120850424289732
2024-02-02,JNJ,2.3032862205778954,159.45391845703125,0,0.0,125.72,4.120850424289732
2024-02-02,JPM,2.3032862205778954,135.08193969726562,100.0,13508.193969726562,125.72,4.120850424289732
2024-02-02,KO,2.3032862205778954,58.436378479003906,100.0,5843.637847900391,125.72,4.120850424289732
2024-02-02,MCD,2.3032862205778954,255.92681884765625,0,0.0,125.72,4.120850424289732
2024-02-02,MMM,2.3032862205778954,111.57913208007812,100.0,11157.913208007812,125.72,4.120850424289732
2024-02-02,MRK,2.3032862205778954,100.64391326904295,200.0,20128.78265380859,125.72,4.120850424289732
2024-02-02,MSFT,2.3032862205778954,261.79034423828125,109.0,28535.147521972656,125.72,4.120850424289732
2024-02-02,NKE,2.3032862205778954,126.95946502685548,37.0,4697.500205993653,125.72,4.120850424289732
2024-02-02,PG,2.3032862205778954,138.6446075439453,0.0,0.0,125.72,4.120850424289732
2024-02-02,TRV,2.3032862205778954,176.8704376220703,0.0,0.0,125.72,4.120850424289732
2024-02-02,UNH,2.3032862205778954,462.0253601074219,0.0,0.0,125.72,4.120850424289732
2024-02-02,V,2.3032862205778954,227.3275146484375,0,0.0,125.72,4.120850424289732
2024-02-02,VZ,2.3032862205778954,38.92409133911133,0,0.0,125.72,4.120850424289732
2024-02-02,WBA,2.3032862205778954,34.784786224365234,0,0.0,125.72,4.120850424289732
2024-02-02,WMT,2.3032862205778954,47.15409851074219,0,0.0,125.72,4.120850424289732
2024-02-03,AAPL,2.3032862205778954,153.44540405273438,0.0,0.0,125.72,3.0777723407455637
2024-02-03,AMGN,2.3032862205778954,235.1190948486328,0,0.0,125.72,3.0777723407455637
2024-02-03,AXP,2.3032862205778954,176.2946014404297,0.0,0.0,125.72,3.0777723407455637
2024-02-03,BA,2.3032862205778954,206.0099945068359,0,0.0,125.72,3.0777723407455637
2024-02-03,CAT,2.3032862205778954,242.82257080078125,0,0.0,125.72,3.0777723407455637
2024-02-03,CRM,2.3032862205778954,171.0399932861328,100.0,17103.99932861328,125.72,3.0777723407455637
2024-02-03,CSCO,2.3032862205778954,47.193458557128906,101.0,4766.5393142700195,125.72,3.0777723407455637
2024-02-03,CVX,2.3032862205778954,161.283935546875,0,0.0,125.72,3.0777723407455637
2024-02-03,DIS,2.3032862205778954,110.35035705566406,0.0,0.0,125.72,3.0777723407455637
2024-02-03,GS,2.3032862205778954,356.06182861328125,0,0.0,125.72,3.0777723407455637
2024-02-03,HD,2.3032862205778954,320.60760498046875,0,0.0,125.72,3.0777723407455637
2024-02-03,HON,2.3032862205778954,197.2270965576172,0.0,0.0,125.72,3.0777723407455637
2024-02-03,IBM,2.3032862205778954,129.28199768066406,1.0,129.28199768066406,125.72,3.0777723407455637
2024-02-03,INTC,2.3032862205778954,29.5418758392334,0,0.0,125.72,3.0777723407455637
2024-02-03,JNJ,2.3032862205778954,158.55812072753906,0,0.0,125.72,3.0777723407455637
2024-02-03,JPM,2.3032862205778954,137.17221069335938,100.0,13717.221069335938,125.72,3.0777723407455637
2024-02-03,KO,2.3032862205778954,58.00014114379883,100.0,5800.014114379883,125.72,3.0777723407455637
2024-02-03,MCD,2.3032862205778954,256.9186096191406,0,0.0,125.72,3.0777723407455637
2024-02-03,MMM,2.3032862205778954,108.98189544677734,100.0,10898.189544677734,125.72,3.0777723407455637
2024-02-03,MRK,2.3032862205778954,100.13807678222656,200.0,20027.615356445312,125.72,3.0777723407455637
2024-02-03,MSFT,2.3032862205778954,255.606689453125,109.0,27861.129150390625,125.72,3.0777723407455637
2024-02-03,NKE,2.3032862205778954,125.53307342529295,37.0,4644.723716735839,125.72,3.0777723407455637
2024-02-03,PG,2.3032862205778954,139.0736846923828,0.0,0.0,125.72,3.0777723407455637
2024-02-03,TRV,2.3032862205778954,177.85330200195312,0.0,0.0,125.72,3.0777723407455637
2024-02-03,UNH,2.3032862205778954,463.1930847167969,0.0,0.0,125.72,3.0777723407455637
2024-02-03,V,2.3032862205778954,227.8919677734375,0,0.0,125.72,3.0777723407455637
2024-02-03,VZ,2.3032862205778954,38.626319885253906,0,0.0,125.72,3.0777723407455637
2024-02-03,WBA,2.3032862205778954,34.21288299560547,0,0.0,125.72,3.0777723407455637
2024-02-03,WMT,2.3032862205778954,46.527000427246094,0,0.0,125.72,3.0777723407455637
2024-02-06,AAPL,2.3032862205778954,150.69432067871094,0.0,0.0,125.72,2.822640884890184
2024-02-06,AMGN,2.3032862205778954,233.8532257080078,0,0.0,125.72,2.822640884890184
2024-02-06,AXP,2.3032862205778954,173.94874572753906,0.0,0.0,125.72,2.822640884890184
2024-02-06,BA,2.3032862205778954,206.80999755859375,0,0.0,125.72,2.822640884890184
2024-02-06,CAT,2.3032862205778954,246.4096221923828,0,0.0,125.72,2.822640884890184
2024-02-06,CRM,2.3032862205778954,169.0500030517578,100.0,16905.00030517578,125.72,2.822640884890184
2024-02-06,CSCO,2.3032862205778954,46.16476821899414,101.0,4662.641590118408,125.72,2.822640884890184
2024-02-06,CVX,2.3032862205778954,161.4647979736328,0,0.0,125.72,2.822640884890184
2024-02-06,DIS,2.3032862205778954,109.51309204101562,0.0,0.0,125.72,2.822640884890184
2024-02-06,GS,2.3032862205778954,356.8799133300781,0,0.0,125.72,2.822640884890184
2024-02-06,HD,2.3032862205778954,318.45086669921875,0,0.0,125.72,2.822640884890184
2024-02-06,HON,2.3032862205778954,198.5406951904297,0.0,0.0,125.72,2.822640884890184
2024-02-06,IBM,2.3032862205778954,128.5644989013672,1.0,128.5644989013672,125.72,2.822640884890184
2024-02-06,INTC,2.3032862205778954,28.294322967529297,0,0.0,125.72,2.822640884890184
2024-02-06,JNJ,2.3032862205778954,157.3540802001953,0,0.0,125.72,2.822640884890184
2024-02-06,JPM,2.3032862205778954,137.97918701171875,100.0,13797.918701171875,125.72,2.822640884890184
2024-02-06,KO,2.3032862205778954,58.329734802246094,100.0,5832.973480224609,125.72,2.822640884890184
2024-02-06,MCD,2.3032862205778954,260.5065002441406,0,0.0,125.72,2.822640884890184
2024-02-06,MMM,2.3032862205778954,108.06359100341795,100.0,10806.359100341795,125.72,2.822640884890184
2024-02-06,MRK,2.3032862205778954,101.19839477539062,200.0,20239.678955078125,125.72,2.822640884890184
2024-02-06,MSFT,2.3032862205778954,254.04344177246097,109.0,27690.735153198246,125.72,2.822640884890184
2024-02-06,NKE,2.3032862205778954,123.68367767333984,37.0,4576.296073913574,125.72,2.822640884890184
2024-02-06,PG,2.3032862205778954,137.89369201660156,0.0,0.0,125.72,2.822640884890184
2024-02-06,TRV,2.3032862205778954,180.99661254882812,0.0,0.0,125.72,2.822640884890184
2024-02-06,UNH,2.3032862205778954,466.3528442382813,0.0,0.0,125.72,2.822640884890184
2024-02-06,V,2.3032862205778954,227.20867919921875,0,0.0,125.72,2.822640884890184
2024-02-06,VZ,2.3032862205778954,38.412296295166016,0,0.0,125.72,2.822640884890184
2024-02-06,WBA,2.3032862205778954,33.465721130371094,0,0.0,125.72,2.822640884890184
2024-02-06,WMT,2.3032862205778954,46.18882751464844,0,0.0,125.72,2.822640884890184
2024-02-07,AAPL,2.3032862205778954,153.5944061279297,0.0,0.0,125.72,3.6874007545179817
2024-02-07,AMGN,2.3032862205778954,233.9970703125,0,0.0,125.72,3.6874007545179817
2024-02-07,AXP,2.3032862205778954,176.1369171142578,0.0,0.0,125.72,3.6874007545179817
2024-02-07,BA,2.3032862205778954,214.7599945068359,0,0.0,125.72,3.6874007545179817
2024-02-07,CAT,2.3032862205778954,244.68470764160156,0,0.0,125.72,3.6874007545179817
2024-02-07,CRM,2.3032862205778954,171.27999877929688,100.0,17127.999877929688,125.72,3.6874007545179817
2024-02-07,CSCO,2.3032862205778954,46.42679214477539,101.0,4689.106006622314,125.72,3.6874007545179817
2024-02-07,CVX,2.3032862205778954,165.70034790039062,0,0.0,125.72,3.6874007545179817
2024-02-07,DIS,2.3032862205778954,111.26736450195312,0.0,0.0,125.72,3.6874007545179817
2024-02-07,GS,2.3032862205778954,360.3447570800781,0,0.0,125.72,3.6874007545179817
2024-02-07,HD,2.3032862205778954,314.5146179199219,0,0.0,125.72,3.6874007545179817
2024-02-07,HON,2.3032862205778954,199.9321746826172,0.0,0.0,125.72,3.6874007545179817
2024-02-07,IBM,2.3032862205778954,128.24351501464844,1.0,128.24351501464844,125.72,3.6874007545179817
2024-02-07,INTC,2.3032862205778954,28.649354934692383,0,0.0,125.72,3.6874007545179817
2024-02-07,JNJ,2.3032862205778954,157.39260864257812,0,0.0,125.72,3.6874007545179817
2024-02-07,JPM,2.3032862205778954,139.66114807128906,100.0,13966.114807128906,125.72,3.6874007545179817
2024-02-07,KO,2.3032862205778954,58.232791900634766,100.0,5823.279190063477,125.72,3.6874007545179817
2024-02-07,MCD,2.3032862205778954,259.9425354003906,0,0.0,125.72,3.6874007545179817
2024-02-07,MMM,2.3032862205778954,108.43462371826172,100.0,10843.462371826172,125.72,3.6874007545179817
2024-02-07,MRK,2.3032862205778954,102.8034896850586,200.0,20560.69793701172,125.72,3.6874007545179817
2024-02-07,MSFT,2.3032862205778954,264.7189025878906,109.0,28854.360382080078,125.72,3.6874007545179817
2024-02-07,NKE,2.3032862205778954,123.2901840209961,37.0,4561.7368087768555,125.72,3.6874007545179817
2024-02-07,PG,2.3032862205778954,136.54791259765625,0.0,0.0,125.72,3.6874007545179817
2024-02-07,TRV,2.3032862205778954,183.93553161621097,0.0,0.0,125.72,3.6874007545179817
2024-02-07,UNH,2.3032862205778954,467.962158203125,0.0,0.0,125.72,3.6874007545179817
2024-02-07,V,2.3032862205778954,229.0704040527344,0,0.0,125.72,3.6874007545179817
2024-02-07,VZ,2.3032862205778954,37.73301315307617,0,0.0,125.72,3.6874007545179817
2024-02-07,WBA,2.3032862205778954,33.890037536621094,0,0.0,125.72,3.6874007545179817
2024-02-07,WMT,2.3032862205778954,46.287322998046875,0,0.0,125.72,3.6874007545179817
2024-02-08,AAPL,2.3032862205778954,150.88304138183594,0.0,0.0,125.72,3.311980757303761
2024-02-08,AMGN,2.3032862205778954,230.35284423828125,0,0.0,125.72,3.311980757303761
2024-02-08,AXP,2.3032862205778954,176.4326171875,0.0,0.0,125.72,3.311980757303761
2024-02-08,BA,2.3032862205778954,213.5,0,0.0,125.72,3.311980757303761
2024-02-08,CAT,2.3032862205778954,243.9104461669922,0,0.0,125.72,3.311980757303761
2024-02-08,CRM,2.3032862205778954,169.6300048828125,100.0,16963.00048828125,125.72,3.311980757303761
2024-02-08,CSCO,2.3032862205778954,45.572784423828125,101.0,4602.851226806641,125.72,3.311980757303761
2024-02-08,CVX,2.3032862205778954,161.8074493408203,0,0.0,125.72,3.311980757303761
2024-02-08,DIS,2.3032862205778954,111.41687774658205,0.0,0.0,125.72,3.311980757303761
2024-02-08,GS,2.3032862205778954,361.01849365234375,0,0.0,125.72,3.311980757303761
2024-02-08,HD,2.3032862205778954,310.2495422363281,0,0.0,125.72,3.311980757303761
2024-02-08,HON,2.3032862205778954,196.769775390625,0.0,0.0,125.72,3.311980757303761
2024-02-08,IBM,2.3032862205778954,128.3756866455078,1.0,128.3756866455078,125.72,3.311980757303761
2024-02-08,INTC,2.3032862205778954,27.850526809692383,0,0.0,125.72,3.311980757303761
2024-02-08,JNJ,2.3032862205778954,157.5948944091797,0,0.0,125.72,3.311980757303761
2024-02-08,JPM,2.3032862205778954,138.67918395996094,100.0,13867.918395996094,125.72,3.311980757303761
2024-02-08,KO,2.3032862205778954,57.89350128173828,100.0,5789.350128173828,125.72,3.311980757303761
2024-02-08,MCD,2.3032862205778954,255.5476226806641,0,0.0,125.72,3.311980757303761
2024-02-08,MMM,2.3032862205778954,106.90409088134766,100.0,10690.409088134766,125.72,3.311980757303761
2024-02-08,MRK,2.3032862205778954,103.73735809326172,200.0,20747.471618652344,125.72,3.311980757303761
2024-02-08,MSFT,2.3032862205778954,263.897705078125,109.0,28764.849853515625,125.72,3.311980757303761
2024-02-08,NKE,2.3032862205778954,120.90957641601562,37.0,4473.654327392578,125.72,3.311980757303761
2024-02-08,PG,2.3032862205778954,135.13388061523438,0.0,0.0,125.72,3.311980757303761
2024-02-08,TRV,2.3032862205778954,182.3590087890625,0.0,0.0,125.72,3.311980757303761
2024-02-08,UNH,2.3032862205778954,474.1836242675781,0.0,0.0,125.72,3.311980757303761
2024-02-08,V,2.3032862205778954,227.96127319335935,0,0.0,125.72,3.311980757303761
2024-02-08,VZ,2.3032862205778954,37.70509338378906,0,0.0,125.72,3.311980757303761
2024-02-08,WBA,2.3032862205778954,33.7239990234375,0,0.0,125.72,3.311980757303761
2024-02-08,WMT,2.3032862205778954,46.03779220581055,0,0.0,125.72,3.311980757303761
2024-02-09,AAPL,2.3032862205778954,149.8402099609375,0.0,0.0,125.72,3.02526801361619
2024-02-09,AMGN,2.3032862205778954,230.1610412597656,0,0.0,125.72,3.02526801361619
2024-02-09,AXP,2.3032862205778954,176.79730224609375,0.0,0.0,125.72,3.02526801361619
2024-02-09,BA,2.3032862205778954,211.9900054931641,0,0.0,125.72,3.02526801361619
2024-02-09,CAT,2.3032862205778954,241.37205505371097,0,0.0,125.72,3.02526801361619
2024-02-09,CRM,2.3032862205778954,173.66000366210938,100.0,17366.000366210938,125.72,3.02526801361619
2024-02-09,CSCO,2.3032862205778954,45.349578857421875,101.0,4580.307464599609,125.72,3.02526801361619
2024-02-09,CVX,2.3032862205778954,160.3226318359375,0,0.0,125.72,3.02526801361619
2024-02-09,DIS,2.3032862205778954,110.00149536132812,0.0,0.0,125.72,3.02526801361619
2024-02-09,GS,2.3032862205778954,354.1754150390625,0,0.0,125.72,3.02526801361619
2024-02-09,HD,2.3032862205778954,305.18170166015625,0,0.0,125.72,3.02526801361619
2024-02-09,HON,2.3032862205778954,193.85061645507812,0.0,0.0,125.72,3.02526801361619
2024-02-09,IBM,2.3032862205778954,127.8214111328125,1.0,127.8214111328125,125.72,3.02526801361619
2024-02-09,INTC,2.3032862205778954,27.34756088256836,0,0.0,125.72,3.02526801361619
2024-02-09,JNJ,2.3032862205778954,155.4661407470703,0,0.0,125.72,3.02526801361619
2024-02-09,JPM,2.3032862205778954,136.5208282470703,100.0,13652.082824707031,125.72,3.02526801361619
2024-02-09,KO,2.3032862205778954,57.79655838012695,100.0,5779.655838012695,125.72,3.02526801361619
2024-02-09,MCD,2.3032862205778954,253.4473419189453,0,0.0,125.72,3.02526801361619
2024-02-09,MMM,2.3032862205778954,104.75210571289062,100.0,10475.210571289062,125.72,3.02526801361619
2024-02-09,MRK,2.3032862205778954,103.81517791748048,200.0,20763.035583496097,125.72,3.02526801361619
2024-02-09,MSFT,2.3032862205778954,260.8207092285156,109.0,28429.457305908203,125.72,3.02526801361619
2024-02-09,NKE,2.3032862205778954,120.1914520263672,37.0,4447.083724975587,125.72,3.02526801361619
2024-02-09,PG,2.3032862205778954,133.65155029296875,0.0,0.0,125.72,3.02526801361619
2024-02-09,TRV,2.3032862205778954,180.38351440429688,0.0,0.0,125.72,3.02526801361619
2024-02-09,UNH,2.3032862205778954,476.646728515625,0.0,0.0,125.72,3.02526801361619
2024-02-09,V,2.3032862205778954,227.5644073486328,0,0.0,125.72,3.02526801361619
2024-02-09,VZ,2.3032862205778954,37.04441833496094,0,0.0,125.72,3.02526801361619
2024-02-09,WBA,2.3032862205778954,33.03218078613281,0,0.0,125.72,3.02526801361619
2024-02-09,WMT,2.3032862205778954,46.46461868286133,0,0.0,125.72,3.02526801361619
2024-02-10,AAPL,2.3032862205778954,150.20822143554688,0.0,0.0,125.72,2.887799915479593
2024-02-10,AMGN,2.3032862205778954,232.55856323242188,0,0.0,125.72,2.887799915479593
2024-02-10,AXP,2.3032862205778954,176.67901611328125,0.0,0.0,125.72,2.887799915479593
2024-02-10,BA,2.3032862205778954,212.88999938964844,0,0.0,125.72,2.887799915479593
2024-02-10,CAT,2.3032862205778954,242.734375,0,0.0,125.72,2.887799915479593
2024-02-10,CRM,2.3032862205778954,167.02999877929688,100.0,16702.999877929688,125.72,2.887799915479593
2024-02-10,CSCO,2.3032862205778954,45.863922119140625,101.0,4632.256134033203,125.72,2.887799915479593
2024-02-10,CVX,2.3032862205778954,163.68251037597656,0,0.0,125.72,2.887799915479593
2024-02-10,DIS,2.3032862205778954,107.7089614868164,0.0,0.0,125.72,2.887799915479593
2024-02-10,GS,2.3032862205778954,357.3419189453125,0,0.0,125.72,2.887799915479593
2024-02-10,HD,2.3032862205778954,306.13916015625,0,0.0,125.72,2.887799915479593
2024-02-10,HON,2.3032862205778954,195.06692504882812,0.0,0.0,125.72,2.887799915479593
2024-02-10,IBM,2.3032862205778954,129.58938598632812,1.0,129.58938598632812,125.72,2.887799915479593
2024-02-10,INTC,2.3032862205778954,27.416593551635746,0,0.0,125.72,2.887799915479593
2024-02-10,JNJ,2.3032862205778954,156.1885528564453,0,0.0,125.72,2.887799915479593
2024-02-10,JPM,2.3032862205778954,137.1236114501953,100.0,13712.361145019531,125.72,2.887799915479593
2024-02-10,KO,2.3032862205778954,57.79655838012695,100.0,5779.655838012695,125.72,2.887799915479593
2024-02-10,MCD,2.3032862205778954,255.15866088867188,0,0.0,125.72,2.887799915479593
2024-02-10,MMM,2.3032862205778954,105.63331604003906,100.0,10563.331604003906,125.72,2.887799915479593
2024-02-10,MRK,2.3032862205778954,105.61483001708984,200.0,21122.96600341797,125.72,2.887799915479593
2024-02-10,MSFT,2.3032862205778954,260.3062438964844,109.0,28373.380584716797,125.72,2.887799915479593
2024-02-10,NKE,2.3032862205778954,120.24063873291016,37.0,4448.903633117676,125.72,2.887799915479593
2024-02-10,PG,2.3032862205778954,134.83155822753906,0.0,0.0,125.72,2.887799915479593
2024-02-10,TRV,2.3032862205778954,181.73619079589844,0.0,0.0,125.72,2.887799915479593
2024-02-10,UNH,2.3032862205778954,485.0073547363281,0.0,0.0,125.72,2.887799915479593
2024-02-10,V,2.3032862205778954,225.43112182617188,0,0.0,125.72,2.887799915479593
2024-02-10,VZ,2.3032862205778954,37.230525970458984,0,0.0,125.72,2.887799915479593
